UF;Tipo Crime;Ano;Mês;Sexo da Vítima;Vítimas
MG;Roubo seguido de morte (latrocínio);2015;março;Sexo NI;0
MG;Roubo seguido de morte (latrocínio);2015;abril;Feminino;1
MG;Roubo seguido de morte (latrocínio);2015;abril;Masculino;9
MG;Roubo seguido de morte (latrocínio);2015;abril;Sexo NI;0
MG;Roubo seguido de morte (latrocínio);2015;maio;Feminino;0
MG;Roubo seguido de morte (latrocínio);2015;maio;Masculino;5
MG;Roubo seguido de morte (latrocínio);2015;maio;Sexo NI;0
MG;Roubo seguido de morte (latrocínio);2015;junho;Feminino;2
MG;Roubo seguido de morte (latrocínio);2015;junho;Masculino;10
MG;Roubo seguido de morte (latrocínio);2015;junho;Sexo NI;0
MG;Roubo seguido de morte (latrocínio);2015;julho;Feminino;1
MG;Roubo seguido de morte (latrocínio);2015;julho;Masculino;8
MG;Roubo seguido de morte (latrocínio);2015;julho;Sexo NI;0
MG;Roubo seguido de morte (latrocínio);2015;agosto;Feminino;4
MG;Roubo seguido de morte (latrocínio);2015;agosto;Masculino;9
MG;Roubo seguido de morte (latrocínio);2015;agosto;Sexo NI;0
MG;Roubo seguido de morte (latrocínio);2015;setembro;Feminino;1
MG;Roubo seguido de morte (latrocínio);2015;setembro;Masculino;13
MG;Roubo seguido de morte (latrocínio);2015;setembro;Sexo NI;0
MG;Roubo seguido de morte (latrocínio);2015;outubro;Feminino;0
MG;Roubo seguido de morte (latrocínio);2015;outubro;Masculino;15
MG;Roubo seguido de morte (latrocínio);2015;outubro;Sexo NI;0
MG;Roubo seguido de morte (latrocínio);2015;novembro;Feminino;1
MG;Roubo seguido de morte (latrocínio);2015;novembro;Masculino;13
MG;Roubo seguido de morte (latrocínio);2015;novembro;Sexo NI;0
MG;Roubo seguido de morte (latrocínio);2015;dezembro;Feminino;3
MG;Roubo seguido de morte (latrocínio);2015;dezembro;Masculino;8
MG;Roubo seguido de morte (latrocínio);2015;dezembro;Sexo NI;0
PA;Homicídio doloso;2015;janeiro;Feminino;27
PA;Homicídio doloso;2015;janeiro;Masculino;267
PA;Homicídio doloso;2015;janeiro;Sexo NI;0
PA;Homicídio doloso;2015;fevereiro;Feminino;21
PA;Homicídio doloso;2015;fevereiro;Masculino;226
PA;Homicídio doloso;2015;fevereiro;Sexo NI;0
PA;Homicídio doloso;2015;março;Feminino;18
PA;Homicídio doloso;2015;março;Masculino;227
PA;Homicídio doloso;2015;março;Sexo NI;0
PA;Homicídio doloso;2015;abril;Feminino;12
PA;Homicídio doloso;2015;abril;Masculino;251
PA;Homicídio doloso;2015;abril;Sexo NI;0
PA;Homicídio doloso;2015;maio;Feminino;13
PA;Homicídio doloso;2015;maio;Masculino;268
PA;Homicídio doloso;2015;maio;Sexo NI;0
PA;Homicídio doloso;2015;junho;Feminino;13
PA;Homicídio doloso;2015;junho;Masculino;234
PA;Homicídio doloso;2015;junho;Sexo NI;0
PA;Homicídio doloso;2015;julho;Feminino;18
PA;Homicídio doloso;2015;julho;Masculino;206
PA;Homicídio doloso;2015;julho;Sexo NI;0
PA;Homicídio doloso;2015;agosto;Feminino;20
PA;Homicídio doloso;2015;agosto;Masculino;247
PA;Homicídio doloso;2015;agosto;Sexo NI;0
PA;Homicídio doloso;2015;setembro;Feminino;22
PA;Homicídio doloso;2015;setembro;Masculino;271
PA;Homicídio doloso;2015;setembro;Sexo NI;0
PA;Homicídio doloso;2015;outubro;Feminino;18
PA;Homicídio doloso;2015;outubro;Masculino;294
PA;Homicídio doloso;2015;outubro;Sexo NI;0
PA;Homicídio doloso;2015;novembro;Feminino;30
PA;Homicídio doloso;2015;novembro;Masculino;320
PA;Homicídio doloso;2015;novembro;Sexo NI;0
PA;Homicídio doloso;2015;dezembro;Feminino;19
PA;Homicídio doloso;2015;dezembro;Masculino;321
PA;Homicídio doloso;2015;dezembro;Sexo NI;0
PA;Lesão corporal seguida de morte;2015;janeiro;Feminino;1
PA;Lesão corporal seguida de morte;2015;janeiro;Masculino;4
PA;Lesão corporal seguida de morte;2015;janeiro;Sexo NI;0
PA;Lesão corporal seguida de morte;2015;fevereiro;Feminino;1
PA;Lesão corporal seguida de morte;2015;fevereiro;Masculino;2
PA;Lesão corporal seguida de morte;2015;fevereiro;Sexo NI;0
PA;Lesão corporal seguida de morte;2015;março;Feminino;1
PA;Lesão corporal seguida de morte;2015;março;Masculino;0
PA;Lesão corporal seguida de morte;2015;março;Sexo NI;0
PA;Lesão corporal seguida de morte;2015;abril;Feminino;0
PA;Lesão corporal seguida de morte;2015;abril;Masculino;3
PA;Lesão corporal seguida de morte;2015;abril;Sexo NI;0
PA;Lesão corporal seguida de morte;2015;maio;Feminino;1
PA;Lesão corporal seguida de morte;2015;maio;Masculino;1
PA;Lesão corporal seguida de morte;2015;maio;Sexo NI;0
PA;Lesão corporal seguida de morte;2015;junho;Feminino;0
PA;Lesão corporal seguida de morte;2015;junho;Masculino;0
PA;Lesão corporal seguida de morte;2015;junho;Sexo NI;0
PA;Lesão corporal seguida de morte;2015;julho;Feminino;0
PA;Lesão corporal seguida de morte;2015;julho;Masculino;1
PA;Lesão corporal seguida de morte;2015;julho;Sexo NI;0
PA;Lesão corporal seguida de morte;2015;agosto;Feminino;0
PA;Lesão corporal seguida de morte;2015;agosto;Masculino;3
PA;Lesão corporal seguida de morte;2015;agosto;Sexo NI;0
PA;Lesão corporal seguida de morte;2015;setembro;Feminino;0
PA;Lesão corporal seguida de morte;2015;setembro;Masculino;0
PA;Lesão corporal seguida de morte;2015;setembro;Sexo NI;0
PA;Lesão corporal seguida de morte;2015;outubro;Feminino;0
PA;Lesão corporal seguida de morte;2015;outubro;Masculino;0
PA;Lesão corporal seguida de morte;2015;outubro;Sexo NI;0
PA;Lesão corporal seguida de morte;2015;novembro;Feminino;0
PA;Lesão corporal seguida de morte;2015;novembro;Masculino;1
PA;Lesão corporal seguida de morte;2015;novembro;Sexo NI;0
PA;Lesão corporal seguida de morte;2015;dezembro;Feminino;0
PA;Lesão corporal seguida de morte;2015;dezembro;Masculino;5
PA;Lesão corporal seguida de morte;2015;dezembro;Sexo NI;0
PA;Roubo seguido de morte (latrocínio);2015;janeiro;Feminino;2
PA;Roubo seguido de morte (latrocínio);2015;janeiro;Masculino;14
PA;Roubo seguido de morte (latrocínio);2015;janeiro;Sexo NI;0
PA;Roubo seguido de morte (latrocínio);2015;fevereiro;Feminino;2
PA;Roubo seguido de morte (latrocínio);2015;fevereiro;Masculino;11
PA;Roubo seguido de morte (latrocínio);2015;fevereiro;Sexo NI;0
PA;Roubo seguido de morte (latrocínio);2015;março;Feminino;0
PA;Roubo seguido de morte (latrocínio);2015;março;Masculino;12
PA;Roubo seguido de morte (latrocínio);2015;março;Sexo NI;0
PA;Roubo seguido de morte (latrocínio);2015;abril;Feminino;2
PA;Roubo seguido de morte (latrocínio);2015;abril;Masculino;11
PA;Roubo seguido de morte (latrocínio);2015;abril;Sexo NI;0
PA;Roubo seguido de morte (latrocínio);2015;maio;Feminino;1
PA;Roubo seguido de morte (latrocínio);2015;maio;Masculino;15
PA;Roubo seguido de morte (latrocínio);2015;maio;Sexo NI;0
PA;Roubo seguido de morte (latrocínio);2015;junho;Feminino;0
PA;Roubo seguido de morte (latrocínio);2015;junho;Masculino;15
PA;Roubo seguido de morte (latrocínio);2015;junho;Sexo NI;0
PA;Roubo seguido de morte (latrocínio);2015;julho;Feminino;2
PA;Roubo seguido de morte (latrocínio);2015;julho;Masculino;12
PA;Roubo seguido de morte (latrocínio);2015;julho;Sexo NI;0
PA;Roubo seguido de morte (latrocínio);2015;agosto;Feminino;0
PA;Roubo seguido de morte (latrocínio);2015;agosto;Masculino;16
PA;Roubo seguido de morte (latrocínio);2015;agosto;Sexo NI;0
PA;Roubo seguido de morte (latrocínio);2015;setembro;Feminino;3
PA;Roubo seguido de morte (latrocínio);2015;setembro;Masculino;21
PA;Roubo seguido de morte (latrocínio);2015;setembro;Sexo NI;0
PA;Roubo seguido de morte (latrocínio);2015;outubro;Feminino;0
PA;Roubo seguido de morte (latrocínio);2015;outubro;Masculino;17
PA;Roubo seguido de morte (latrocínio);2015;outubro;Sexo NI;0
PA;Roubo seguido de morte (latrocínio);2015;novembro;Feminino;2
PA;Roubo seguido de morte (latrocínio);2015;novembro;Masculino;18
PA;Roubo seguido de morte (latrocínio);2015;novembro;Sexo NI;0
PA;Roubo seguido de morte (latrocínio);2015;dezembro;Feminino;2
PA;Roubo seguido de morte (latrocínio);2015;dezembro;Masculino;13
PA;Roubo seguido de morte (latrocínio);2015;dezembro;Sexo NI;0
PB;Homicídio doloso;2015;janeiro;Feminino;9
PB;Homicídio doloso;2015;janeiro;Masculino;132
PB;Homicídio doloso;2015;janeiro;Sexo NI;0
PB;Homicídio doloso;2015;fevereiro;Feminino;7
PB;Homicídio doloso;2015;fevereiro;Masculino;127
PB;Homicídio doloso;2015;fevereiro;Sexo NI;0
PB;Homicídio doloso;2015;março;Feminino;10
PB;Homicídio doloso;2015;março;Masculino;105
PB;Homicídio doloso;2015;março;Sexo NI;0
PB;Homicídio doloso;2015;abril;Feminino;11
PB;Homicídio doloso;2015;abril;Masculino;113
PB;Homicídio doloso;2015;abril;Sexo NI;0
PB;Homicídio doloso;2015;maio;Feminino;5
PB;Homicídio doloso;2015;maio;Masculino;100
PB;Homicídio doloso;2015;maio;Sexo NI;0
PB;Homicídio doloso;2015;junho;Feminino;8
PB;Homicídio doloso;2015;junho;Masculino;102
PB;Homicídio doloso;2015;junho;Sexo NI;0
PB;Homicídio doloso;2015;julho;Feminino;8
PB;Homicídio doloso;2015;julho;Masculino;86
PB;Homicídio doloso;2015;julho;Sexo NI;0
PB;Homicídio doloso;2015;agosto;Feminino;8
PB;Homicídio doloso;2015;agosto;Masculino;104
PB;Homicídio doloso;2015;agosto;Sexo NI;0
PB;Homicídio doloso;2015;setembro;Feminino;10
PB;Homicídio doloso;2015;setembro;Masculino;120
PB;Homicídio doloso;2015;setembro;Sexo NI;0
PB;Homicídio doloso;2015;outubro;Feminino;9
PB;Homicídio doloso;2015;outubro;Masculino;120
PB;Homicídio doloso;2015;outubro;Sexo NI;0
PB;Homicídio doloso;2015;novembro;Feminino;9
PB;Homicídio doloso;2015;novembro;Masculino;127
PB;Homicídio doloso;2015;novembro;Sexo NI;0
PB;Homicídio doloso;2015;dezembro;Feminino;13
PB;Homicídio doloso;2015;dezembro;Masculino;104
PB;Homicídio doloso;2015;dezembro;Sexo NI;0
PB;Lesão corporal seguida de morte;2015;janeiro;Feminino;0
PB;Lesão corporal seguida de morte;2015;janeiro;Masculino;0
PB;Lesão corporal seguida de morte;2015;janeiro;Sexo NI;0
PB;Lesão corporal seguida de morte;2015;fevereiro;Feminino;0
PB;Lesão corporal seguida de morte;2015;fevereiro;Masculino;0
PB;Lesão corporal seguida de morte;2015;fevereiro;Sexo NI;0
PB;Lesão corporal seguida de morte;2015;março;Feminino;0
PB;Lesão corporal seguida de morte;2015;março;Masculino;0
PB;Lesão corporal seguida de morte;2015;março;Sexo NI;0
PB;Lesão corporal seguida de morte;2015;abril;Feminino;0
PB;Lesão corporal seguida de morte;2015;abril;Masculino;1
PB;Lesão corporal seguida de morte;2015;abril;Sexo NI;0
PB;Lesão corporal seguida de morte;2015;maio;Feminino;0
PB;Lesão corporal seguida de morte;2015;maio;Masculino;0
PB;Lesão corporal seguida de morte;2015;maio;Sexo NI;0
PB;Lesão corporal seguida de morte;2015;junho;Feminino;0
PB;Lesão corporal seguida de morte;2015;junho;Masculino;0
PB;Lesão corporal seguida de morte;2015;junho;Sexo NI;0
PB;Lesão corporal seguida de morte;2015;julho;Feminino;0
PB;Lesão corporal seguida de morte;2015;julho;Masculino;1
PB;Lesão corporal seguida de morte;2015;julho;Sexo NI;0
PB;Lesão corporal seguida de morte;2015;agosto;Feminino;0
PB;Lesão corporal seguida de morte;2015;agosto;Masculino;1
PB;Lesão corporal seguida de morte;2015;agosto;Sexo NI;0
PB;Lesão corporal seguida de morte;2015;setembro;Feminino;0
PB;Lesão corporal seguida de morte;2015;setembro;Masculino;0
PB;Lesão corporal seguida de morte;2015;setembro;Sexo NI;0
PB;Lesão corporal seguida de morte;2015;outubro;Feminino;0
PB;Lesão corporal seguida de morte;2015;outubro;Masculino;0
PB;Lesão corporal seguida de morte;2015;outubro;Sexo NI;0
PB;Lesão corporal seguida de morte;2015;novembro;Feminino;0
PB;Lesão corporal seguida de morte;2015;novembro;Masculino;4
PB;Lesão corporal seguida de morte;2015;novembro;Sexo NI;0
PB;Lesão corporal seguida de morte;2015;dezembro;Feminino;0
PB;Lesão corporal seguida de morte;2015;dezembro;Masculino;0
PB;Lesão corporal seguida de morte;2015;dezembro;Sexo NI;0
PB;Roubo seguido de morte (latrocínio);2015;janeiro;Feminino;1
PB;Roubo seguido de morte (latrocínio);2015;janeiro;Masculino;6
PB;Roubo seguido de morte (latrocínio);2015;janeiro;Sexo NI;0
PB;Roubo seguido de morte (latrocínio);2015;fevereiro;Feminino;0
PB;Roubo seguido de morte (latrocínio);2015;fevereiro;Masculino;3
PB;Roubo seguido de morte (latrocínio);2015;fevereiro;Sexo NI;0
PB;Roubo seguido de morte (latrocínio);2015;março;Feminino;0
PB;Roubo seguido de morte (latrocínio);2015;março;Masculino;5
PB;Roubo seguido de morte (latrocínio);2015;março;Sexo NI;0
PB;Roubo seguido de morte (latrocínio);2015;abril;Feminino;1
PB;Roubo seguido de morte (latrocínio);2015;abril;Masculino;1
PB;Roubo seguido de morte (latrocínio);2015;abril;Sexo NI;0
PB;Roubo seguido de morte (latrocínio);2015;maio;Feminino;0
PB;Roubo seguido de morte (latrocínio);2015;maio;Masculino;5
PB;Roubo seguido de morte (latrocínio);2015;maio;Sexo NI;0
PB;Roubo seguido de morte (latrocínio);2015;junho;Feminino;0
PB;Roubo seguido de morte (latrocínio);2015;junho;Masculino;4
PB;Roubo seguido de morte (latrocínio);2015;junho;Sexo NI;0
PB;Roubo seguido de morte (latrocínio);2015;julho;Feminino;0
PB;Roubo seguido de morte (latrocínio);2015;julho;Masculino;5
PB;Roubo seguido de morte (latrocínio);2015;julho;Sexo NI;0
PB;Roubo seguido de morte (latrocínio);2015;agosto;Feminino;0
PB;Roubo seguido de morte (latrocínio);2015;agosto;Masculino;2
PB;Roubo seguido de morte (latrocínio);2015;agosto;Sexo NI;0
PB;Roubo seguido de morte (latrocínio);2015;setembro;Feminino;2
PB;Roubo seguido de morte (latrocínio);2015;setembro;Masculino;4
PB;Roubo seguido de morte (latrocínio);2015;setembro;Sexo NI;0
PB;Roubo seguido de morte (latrocínio);2015;outubro;Feminino;0
PB;Roubo seguido de morte (latrocínio);2015;outubro;Masculino;3
PB;Roubo seguido de morte (latrocínio);2015;outubro;Sexo NI;0
PB;Roubo seguido de morte (latrocínio);2015;novembro;Feminino;0
PB;Roubo seguido de morte (latrocínio);2015;novembro;Masculino;6
PB;Roubo seguido de morte (latrocínio);2015;novembro;Sexo NI;0
PB;Roubo seguido de morte (latrocínio);2015;dezembro;Feminino;0
PB;Roubo seguido de morte (latrocínio);2015;dezembro;Masculino;0
PB;Roubo seguido de morte (latrocínio);2015;dezembro;Sexo NI;0
PR;Homicídio doloso;2015;janeiro;Sexo NI;225
PR;Homicídio doloso;2015;fevereiro;Sexo NI;233
PR;Homicídio doloso;2015;março;Sexo NI;242
PR;Homicídio doloso;2015;abril;Sexo NI;193
PR;Homicídio doloso;2015;maio;Sexo NI;180
PR;Homicídio doloso;2015;junho;Sexo NI;149
PR;Homicídio doloso;2015;julho;Sexo NI;170
PR;Homicídio doloso;2015;agosto;Sexo NI;203
PR;Homicídio doloso;2015;setembro;Sexo NI;182
PR;Homicídio doloso;2015;outubro;Sexo NI;218
PR;Homicídio doloso;2015;novembro;Sexo NI;191
PR;Homicídio doloso;2015;dezembro;Sexo NI;230
PR;Lesão corporal seguida de morte;2015;janeiro;Sexo NI;6
PR;Lesão corporal seguida de morte;2015;fevereiro;Sexo NI;2
PR;Lesão corporal seguida de morte;2015;março;Sexo NI;5
PR;Lesão corporal seguida de morte;2015;abril;Sexo NI;3
PR;Lesão corporal seguida de morte;2015;maio;Sexo NI;4
PR;Lesão corporal seguida de morte;2015;junho;Sexo NI;7
PR;Lesão corporal seguida de morte;2015;julho;Sexo NI;3
PR;Lesão corporal seguida de morte;2015;agosto;Sexo NI;6
PR;Lesão corporal seguida de morte;2015;setembro;Sexo NI;6
PR;Lesão corporal seguida de morte;2015;outubro;Sexo NI;8
PR;Lesão corporal seguida de morte;2015;novembro;Sexo NI;8
PR;Lesão corporal seguida de morte;2015;dezembro;Sexo NI;3
PR;Roubo seguido de morte (latrocínio);2015;janeiro;Sexo NI;13
PR;Roubo seguido de morte (latrocínio);2015;fevereiro;Sexo NI;9
PR;Roubo seguido de morte (latrocínio);2015;março;Sexo NI;15
PR;Roubo seguido de morte (latrocínio);2015;abril;Sexo NI;7
PR;Roubo seguido de morte (latrocínio);2015;maio;Sexo NI;13
PR;Roubo seguido de morte (latrocínio);2015;junho;Sexo NI;2
PR;Roubo seguido de morte (latrocínio);2015;julho;Sexo NI;8
PR;Roubo seguido de morte (latrocínio);2015;agosto;Sexo NI;13
PR;Roubo seguido de morte (latrocínio);2015;setembro;Sexo NI;8
PR;Roubo seguido de morte (latrocínio);2015;outubro;Sexo NI;15
PR;Roubo seguido de morte (latrocínio);2015;novembro;Sexo NI;9
PR;Roubo seguido de morte (latrocínio);2015;dezembro;Sexo NI;5
PE;Homicídio doloso;2015;janeiro;Feminino;20
PE;Homicídio doloso;2015;janeiro;Masculino;297
PE;Homicídio doloso;2015;janeiro;Sexo NI;0
PE;Homicídio doloso;2015;fevereiro;Feminino;25
PE;Homicídio doloso;2015;fevereiro;Masculino;288
PE;Homicídio doloso;2015;fevereiro;Sexo NI;0
PE;Homicídio doloso;2015;março;Feminino;19
PE;Homicídio doloso;2015;março;Masculino;310
PE;Homicídio doloso;2015;março;Sexo NI;0
PE;Homicídio doloso;2015;abril;Feminino;20
PE;Homicídio doloso;2015;abril;Masculino;294
PE;Homicídio doloso;2015;abril;Sexo NI;0
PE;Homicídio doloso;2015;maio;Feminino;23
PE;Homicídio doloso;2015;maio;Masculino;272
PE;Homicídio doloso;2015;maio;Sexo NI;0
PE;Homicídio doloso;2015;junho;Feminino;20
PE;Homicídio doloso;2015;junho;Masculino;237
PE;Homicídio doloso;2015;junho;Sexo NI;0
PE;Homicídio doloso;2015;julho;Feminino;15
PE;Homicídio doloso;2015;julho;Masculino;273
PE;Homicídio doloso;2015;julho;Sexo NI;0
PE;Homicídio doloso;2015;agosto;Feminino;22
PE;Homicídio doloso;2015;agosto;Masculino;288
PE;Homicídio doloso;2015;agosto;Sexo NI;0
PE;Homicídio doloso;2015;setembro;Feminino;13
PE;Homicídio doloso;2015;setembro;Masculino;268
PE;Homicídio doloso;2015;setembro;Sexo NI;0
PE;Homicídio doloso;2015;outubro;Feminino;19
PE;Homicídio doloso;2015;outubro;Masculino;349
PE;Homicídio doloso;2015;outubro;Sexo NI;0
PE;Homicídio doloso;2015;novembro;Feminino;20
PE;Homicídio doloso;2015;novembro;Masculino;325
PE;Homicídio doloso;2015;novembro;Sexo NI;0
PE;Homicídio doloso;2015;dezembro;Feminino;18
PE;Homicídio doloso;2015;dezembro;Masculino;315
PE;Homicídio doloso;2015;dezembro;Sexo NI;0
PE;Lesão corporal seguida de morte;2015;janeiro;Feminino;0
PE;Lesão corporal seguida de morte;2015;janeiro;Masculino;1
PE;Lesão corporal seguida de morte;2015;janeiro;Sexo NI;0
PE;Lesão corporal seguida de morte;2015;fevereiro;Feminino;0
PE;Lesão corporal seguida de morte;2015;fevereiro;Masculino;2
PE;Lesão corporal seguida de morte;2015;fevereiro;Sexo NI;0
PE;Lesão corporal seguida de morte;2015;março;Feminino;0
PE;Lesão corporal seguida de morte;2015;março;Masculino;1
PE;Lesão corporal seguida de morte;2015;março;Sexo NI;0
PE;Lesão corporal seguida de morte;2015;abril;Feminino;0
PE;Lesão corporal seguida de morte;2015;abril;Masculino;1
PE;Lesão corporal seguida de morte;2015;abril;Sexo NI;0
PE;Lesão corporal seguida de morte;2015;maio;Feminino;0
PE;Lesão corporal seguida de morte;2015;maio;Masculino;4
PE;Lesão corporal seguida de morte;2015;maio;Sexo NI;0
PE;Lesão corporal seguida de morte;2015;junho;Feminino;0
PE;Lesão corporal seguida de morte;2015;junho;Masculino;0
PE;Lesão corporal seguida de morte;2015;junho;Sexo NI;0
PE;Lesão corporal seguida de morte;2015;julho;Feminino;0
PE;Lesão corporal seguida de morte;2015;julho;Masculino;1
PE;Lesão corporal seguida de morte;2015;julho;Sexo NI;0
PE;Lesão corporal seguida de morte;2015;agosto;Feminino;0
PE;Lesão corporal seguida de morte;2015;agosto;Masculino;3
PE;Lesão corporal seguida de morte;2015;agosto;Sexo NI;0
PE;Lesão corporal seguida de morte;2015;setembro;Feminino;1
PE;Lesão corporal seguida de morte;2015;setembro;Masculino;2
PE;Lesão corporal seguida de morte;2015;setembro;Sexo NI;0
PE;Lesão corporal seguida de morte;2015;outubro;Feminino;0
PE;Lesão corporal seguida de morte;2015;outubro;Masculino;2
PE;Lesão corporal seguida de morte;2015;outubro;Sexo NI;0
PE;Lesão corporal seguida de morte;2015;novembro;Feminino;0
PE;Lesão corporal seguida de morte;2015;novembro;Masculino;3
PE;Lesão corporal seguida de morte;2015;novembro;Sexo NI;0
PE;Lesão corporal seguida de morte;2015;dezembro;Feminino;1
PE;Lesão corporal seguida de morte;2015;dezembro;Masculino;1
PE;Lesão corporal seguida de morte;2015;dezembro;Sexo NI;0
PE;Roubo seguido de morte (latrocínio);2015;janeiro;Feminino;0
PE;Roubo seguido de morte (latrocínio);2015;janeiro;Masculino;5
PE;Roubo seguido de morte (latrocínio);2015;janeiro;Sexo NI;0
PE;Roubo seguido de morte (latrocínio);2015;fevereiro;Feminino;0
PE;Roubo seguido de morte (latrocínio);2015;fevereiro;Masculino;10
PE;Roubo seguido de morte (latrocínio);2015;fevereiro;Sexo NI;0
PE;Roubo seguido de morte (latrocínio);2015;março;Feminino;0
PE;Roubo seguido de morte (latrocínio);2015;março;Masculino;5
PE;Roubo seguido de morte (latrocínio);2015;março;Sexo NI;0
PE;Roubo seguido de morte (latrocínio);2015;abril;Feminino;0
PE;Roubo seguido de morte (latrocínio);2015;abril;Masculino;9
PE;Roubo seguido de morte (latrocínio);2015;abril;Sexo NI;0
PE;Roubo seguido de morte (latrocínio);2015;maio;Feminino;2
PE;Roubo seguido de morte (latrocínio);2015;maio;Masculino;12
PE;Roubo seguido de morte (latrocínio);2015;maio;Sexo NI;0
PE;Roubo seguido de morte (latrocínio);2015;junho;Feminino;2
PE;Roubo seguido de morte (latrocínio);2015;junho;Masculino;7
PE;Roubo seguido de morte (latrocínio);2015;junho;Sexo NI;0
PE;Roubo seguido de morte (latrocínio);2015;julho;Feminino;0
PE;Roubo seguido de morte (latrocínio);2015;julho;Masculino;12
PE;Roubo seguido de morte (latrocínio);2015;julho;Sexo NI;0
PE;Roubo seguido de morte (latrocínio);2015;agosto;Feminino;3
PE;Roubo seguido de morte (latrocínio);2015;agosto;Masculino;12
PE;Roubo seguido de morte (latrocínio);2015;agosto;Sexo NI;0
PE;Roubo seguido de morte (latrocínio);2015;setembro;Feminino;0
PE;Roubo seguido de morte (latrocínio);2015;setembro;Masculino;7
PE;Roubo seguido de morte (latrocínio);2015;setembro;Sexo NI;0
PE;Roubo seguido de morte (latrocínio);2015;outubro;Feminino;1
PE;Roubo seguido de morte (latrocínio);2015;outubro;Masculino;8
PE;Roubo seguido de morte (latrocínio);2015;outubro;Sexo NI;0
PE;Roubo seguido de morte (latrocínio);2015;novembro;Feminino;0
PE;Roubo seguido de morte (latrocínio);2015;novembro;Masculino;9
PE;Roubo seguido de morte (latrocínio);2015;novembro;Sexo NI;0
PE;Roubo seguido de morte (latrocínio);2015;dezembro;Feminino;2
PE;Roubo seguido de morte (latrocínio);2015;dezembro;Masculino;10
PE;Roubo seguido de morte (latrocínio);2015;dezembro;Sexo NI;0
PI;Homicídio doloso;2015;janeiro;Feminino;5
PI;Homicídio doloso;2015;janeiro;Masculino;44
PI;Homicídio doloso;2015;fevereiro;Feminino;5
PI;Homicídio doloso;2015;fevereiro;Masculino;46
PI;Homicídio doloso;2015;março;Feminino;4
PI;Homicídio doloso;2015;março;Masculino;49
PI;Homicídio doloso;2015;abril;Feminino;3
PI;Homicídio doloso;2015;abril;Masculino;37
PI;Homicídio doloso;2015;maio;Feminino;5
PI;Homicídio doloso;2015;maio;Masculino;49
PI;Homicídio doloso;2015;junho;Feminino;3
PI;Homicídio doloso;2015;junho;Masculino;36
PI;Homicídio doloso;2015;julho;Feminino;6
PI;Homicídio doloso;2015;julho;Masculino;28
PI;Homicídio doloso;2015;agosto;Feminino;7
PI;Homicídio doloso;2015;agosto;Masculino;43
PI;Homicídio doloso;2015;setembro;Feminino;3
PI;Homicídio doloso;2015;setembro;Masculino;46
PI;Homicídio doloso;2015;outubro;Feminino;5
PI;Homicídio doloso;2015;outubro;Masculino;51
PI;Homicídio doloso;2015;novembro;Feminino;3
PI;Homicídio doloso;2015;novembro;Masculino;58
PI;Homicídio doloso;2015;dezembro;Feminino;7
PI;Homicídio doloso;2015;dezembro;Masculino;67
PI;Lesão corporal seguida de morte;2015;janeiro;Masculino;2
PI;Lesão corporal seguida de morte;2015;fevereiro;Masculino;2
PI;Lesão corporal seguida de morte;2015;junho;Masculino;2
PI;Lesão corporal seguida de morte;2015;julho;Masculino;1
PI;Lesão corporal seguida de morte;2015;outubro;Masculino;2
PI;Lesão corporal seguida de morte;2015;dezembro;Masculino;2
PI;Roubo seguido de morte (latrocínio);2015;janeiro;Feminino;1
PI;Roubo seguido de morte (latrocínio);2015;janeiro;Masculino;3
PI;Roubo seguido de morte (latrocínio);2015;fevereiro;Masculino;3
PI;Roubo seguido de morte (latrocínio);2015;março;Masculino;1
PI;Roubo seguido de morte (latrocínio);2015;abril;Feminino;1
PI;Roubo seguido de morte (latrocínio);2015;abril;Masculino;2
PI;Roubo seguido de morte (latrocínio);2015;maio;Masculino;5
PI;Roubo seguido de morte (latrocínio);2015;junho;Masculino;4
PI;Roubo seguido de morte (latrocínio);2015;julho;Masculino;4
PI;Roubo seguido de morte (latrocínio);2015;agosto;Masculino;2
PI;Roubo seguido de morte (latrocínio);2015;setembro;Masculino;4
PI;Roubo seguido de morte (latrocínio);2015;outubro;Masculino;3
PI;Roubo seguido de morte (latrocínio);2015;novembro;Masculino;4
PI;Roubo seguido de morte (latrocínio);2015;dezembro;Feminino;2
PI;Roubo seguido de morte (latrocínio);2015;dezembro;Masculino;8
RJ;Homicídio doloso;2015;janeiro;Feminino;34
RJ;Homicídio doloso;2015;janeiro;Masculino;394
RJ;Homicídio doloso;2015;janeiro;Sexo NI;11
RJ;Homicídio doloso;2015;fevereiro;Feminino;34
RJ;Homicídio doloso;2015;fevereiro;Masculino;280
RJ;Homicídio doloso;2015;fevereiro;Sexo NI;12
RJ;Homicídio doloso;2015;março;Feminino;31
RJ;Homicídio doloso;2015;março;Masculino;337
RJ;Homicídio doloso;2015;março;Sexo NI;14
RJ;Homicídio doloso;2015;abril;Feminino;27
RJ;Homicídio doloso;2015;abril;Masculino;301
RJ;Homicídio doloso;2015;abril;Sexo NI;11
RJ;Homicídio doloso;2015;maio;Feminino;27
RJ;Homicídio doloso;2015;maio;Masculino;316
RJ;Homicídio doloso;2015;maio;Sexo NI;4
RJ;Homicídio doloso;2015;junho;Feminino;30
RJ;Homicídio doloso;2015;junho;Masculino;231
RJ;Homicídio doloso;2015;junho;Sexo NI;11
RJ;Homicídio doloso;2015;julho;Feminino;30
