UF;Tipo Crime;Ano;Mês;Ocorrências
DF;Lesão corporal seguida de morte;2015;março;1
DF;Roubo a instituição financeira;2015;março;1
DF;Roubo de carga;2015;março;3
DF;Roubo de veículo;2015;março;465
DF;Roubo seguido de morte (latrocínio);2015;março;3
DF;Tentativa de homicídio;2015;março;94
DF;Estupro;2015;abril;45
DF;Furto de veículo;2015;abril;559
DF;Homicídio doloso;2015;abril;58
DF;Lesão corporal seguida de morte;2015;abril;0
DF;Roubo a instituição financeira;2015;abril;1
DF;Roubo de carga;2015;abril;2
DF;Roubo de veículo;2015;abril;431
DF;Roubo seguido de morte (latrocínio);2015;abril;2
DF;Tentativa de homicídio;2015;abril;91
DF;Estupro;2015;maio;59
DF;Furto de veículo;2015;maio;540
DF;Homicídio doloso;2015;maio;46
DF;Lesão corporal seguida de morte;2015;maio;0
DF;Roubo a instituição financeira;2015;maio;0
DF;Roubo de carga;2015;maio;3
DF;Roubo de veículo;2015;maio;406
DF;Roubo seguido de morte (latrocínio);2015;maio;4
DF;Tentativa de homicídio;2015;maio;89
DF;Estupro;2015;junho;48
DF;Furto de veículo;2015;junho;551
DF;Homicídio doloso;2015;junho;47
DF;Lesão corporal seguida de morte;2015;junho;1
DF;Roubo a instituição financeira;2015;junho;2
DF;Roubo de carga;2015;junho;4
DF;Roubo de veículo;2015;junho;313
DF;Roubo seguido de morte (latrocínio);2015;junho;6
DF;Tentativa de homicídio;2015;junho;62
DF;Estupro;2015;julho;48
DF;Furto de veículo;2015;julho;544
DF;Homicídio doloso;2015;julho;43
DF;Lesão corporal seguida de morte;2015;julho;0
DF;Roubo a instituição financeira;2015;julho;1
DF;Roubo de carga;2015;julho;2
DF;Roubo de veículo;2015;julho;325
DF;Roubo seguido de morte (latrocínio);2015;julho;3
DF;Tentativa de homicídio;2015;julho;0
DF;Estupro;2015;agosto;50
DF;Furto de veículo;2015;agosto;577
DF;Homicídio doloso;2015;agosto;36
DF;Lesão corporal seguida de morte;2015;agosto;0
DF;Roubo a instituição financeira;2015;agosto;1
DF;Roubo de carga;2015;agosto;1
DF;Roubo de veículo;2015;agosto;334
DF;Roubo seguido de morte (latrocínio);2015;agosto;1
DF;Tentativa de homicídio;2015;agosto;0
DF;Estupro;2015;setembro;46
DF;Furto de veículo;2015;setembro;347
DF;Homicídio doloso;2015;setembro;44
DF;Lesão corporal seguida de morte;2015;setembro;0
DF;Roubo a instituição financeira;2015;setembro;0
DF;Roubo de carga;2015;setembro;1
DF;Roubo de veículo;2015;setembro;342
DF;Roubo seguido de morte (latrocínio);2015;setembro;3
DF;Tentativa de homicídio;2015;setembro;0
DF;Estupro;2015;outubro;54
DF;Furto de veículo;2015;outubro;585
DF;Homicídio doloso;2015;outubro;56
DF;Lesão corporal seguida de morte;2015;outubro;1
DF;Roubo a instituição financeira;2015;outubro;1
DF;Roubo de carga;2015;outubro;4
DF;Roubo de veículo;2015;outubro;433
DF;Roubo seguido de morte (latrocínio);2015;outubro;6
DF;Tentativa de homicídio;2015;outubro;0
DF;Estupro;2015;novembro;61
DF;Furto de veículo;2015;novembro;590
DF;Homicídio doloso;2015;novembro;49
DF;Lesão corporal seguida de morte;2015;novembro;1
DF;Roubo a instituição financeira;2015;novembro;0
DF;Roubo de carga;2015;novembro;1
DF;Roubo de veículo;2015;novembro;440
DF;Roubo seguido de morte (latrocínio);2015;novembro;3
DF;Tentativa de homicídio;2015;novembro;66
DF;Estupro;2015;dezembro;54
DF;Furto de veículo;2015;dezembro;572
DF;Homicídio doloso;2015;dezembro;67
DF;Lesão corporal seguida de morte;2015;dezembro;0
DF;Roubo a instituição financeira;2015;dezembro;0
DF;Roubo de carga;2015;dezembro;5
DF;Roubo de veículo;2015;dezembro;410
DF;Roubo seguido de morte (latrocínio);2015;dezembro;4
DF;Tentativa de homicídio;2015;dezembro;96
ES;Estupro;2015;janeiro;40
ES;Furto de veículo;2015;janeiro;312
ES;Homicídio doloso;2015;janeiro;142
ES;Lesão corporal seguida de morte;2015;janeiro;2
ES;Roubo a instituição financeira;2015;janeiro;0
ES;Roubo de carga;2015;janeiro;0
ES;Roubo de veículo;2015;janeiro;284
ES;Roubo seguido de morte (latrocínio);2015;janeiro;5
ES;Tentativa de homicídio;2015;janeiro;286
ES;Estupro;2015;fevereiro;25
ES;Furto de veículo;2015;fevereiro;306
ES;Homicídio doloso;2015;fevereiro;149
ES;Lesão corporal seguida de morte;2015;fevereiro;1
ES;Roubo a instituição financeira;2015;fevereiro;1
ES;Roubo de carga;2015;fevereiro;1
ES;Roubo de veículo;2015;fevereiro;252
ES;Roubo seguido de morte (latrocínio);2015;fevereiro;2
ES;Tentativa de homicídio;2015;fevereiro;261
ES;Estupro;2015;março;41
ES;Furto de veículo;2015;março;287
ES;Homicídio doloso;2015;março;154
ES;Lesão corporal seguida de morte;2015;março;0
ES;Roubo a instituição financeira;2015;março;1
ES;Roubo de carga;2015;março;3
ES;Roubo de veículo;2015;março;306
ES;Roubo seguido de morte (latrocínio);2015;março;6
ES;Tentativa de homicídio;2015;março;258
ES;Estupro;2015;abril;49
ES;Furto de veículo;2015;abril;243
ES;Homicídio doloso;2015;abril;122
ES;Lesão corporal seguida de morte;2015;abril;1
ES;Roubo a instituição financeira;2015;abril;0
ES;Roubo de carga;2015;abril;5
ES;Roubo de veículo;2015;abril;292
ES;Roubo seguido de morte (latrocínio);2015;abril;1
ES;Tentativa de homicídio;2015;abril;224
ES;Estupro;2015;maio;34
ES;Furto de veículo;2015;maio;233
ES;Homicídio doloso;2015;maio;97
ES;Lesão corporal seguida de morte;2015;maio;3
ES;Roubo a instituição financeira;2015;maio;0
ES;Roubo de carga;2015;maio;2
ES;Roubo de veículo;2015;maio;254
ES;Roubo seguido de morte (latrocínio);2015;maio;3
ES;Tentativa de homicídio;2015;maio;192
ES;Estupro;2015;junho;36
ES;Furto de veículo;2015;junho;258
ES;Homicídio doloso;2015;junho;72
ES;Lesão corporal seguida de morte;2015;junho;0
ES;Roubo a instituição financeira;2015;junho;3
ES;Roubo de carga;2015;junho;2
ES;Roubo de veículo;2015;junho;195
ES;Roubo seguido de morte (latrocínio);2015;junho;2
ES;Tentativa de homicídio;2015;junho;173
ES;Estupro;2015;julho;30
ES;Furto de veículo;2015;julho;322
ES;Homicídio doloso;2015;julho;120
ES;Lesão corporal seguida de morte;2015;julho;4
ES;Roubo a instituição financeira;2015;julho;1
ES;Roubo de carga;2015;julho;0
ES;Roubo de veículo;2015;julho;191
ES;Roubo seguido de morte (latrocínio);2015;julho;3
ES;Tentativa de homicídio;2015;julho;184
ES;Estupro;2015;agosto;33
ES;Furto de veículo;2015;agosto;231
ES;Homicídio doloso;2015;agosto;103
ES;Lesão corporal seguida de morte;2015;agosto;2
ES;Roubo a instituição financeira;2015;agosto;1
ES;Roubo de carga;2015;agosto;2
ES;Roubo de veículo;2015;agosto;215
ES;Roubo seguido de morte (latrocínio);2015;agosto;5
ES;Tentativa de homicídio;2015;agosto;180
ES;Estupro;2015;setembro;26
ES;Furto de veículo;2015;setembro;222
ES;Homicídio doloso;2015;setembro;105
ES;Lesão corporal seguida de morte;2015;setembro;0
ES;Roubo a instituição financeira;2015;setembro;1
ES;Roubo de carga;2015;setembro;2
ES;Roubo de veículo;2015;setembro;241
ES;Roubo seguido de morte (latrocínio);2015;setembro;3
ES;Tentativa de homicídio;2015;setembro;200
ES;Estupro;2015;outubro;32
ES;Furto de veículo;2015;outubro;219
ES;Homicídio doloso;2015;outubro;109
ES;Lesão corporal seguida de morte;2015;outubro;1
ES;Roubo a instituição financeira;2015;outubro;2
ES;Roubo de carga;2015;outubro;3
ES;Roubo de veículo;2015;outubro;238
ES;Roubo seguido de morte (latrocínio);2015;outubro;2
ES;Tentativa de homicídio;2015;outubro;213
ES;Estupro;2015;novembro;27
ES;Furto de veículo;2015;novembro;223
ES;Homicídio doloso;2015;novembro;108
ES;Lesão corporal seguida de morte;2015;novembro;0
ES;Roubo a instituição financeira;2015;novembro;2
ES;Roubo de carga;2015;novembro;4
ES;Roubo de veículo;2015;novembro;267
ES;Roubo seguido de morte (latrocínio);2015;novembro;3
ES;Tentativa de homicídio;2015;novembro;232
ES;Estupro;2015;dezembro;31
ES;Furto de veículo;2015;dezembro;219
ES;Homicídio doloso;2015;dezembro;111
ES;Lesão corporal seguida de morte;2015;dezembro;2
ES;Roubo a instituição financeira;2015;dezembro;0
ES;Roubo de carga;2015;dezembro;4
ES;Roubo de veículo;2015;dezembro;225
ES;Roubo seguido de morte (latrocínio);2015;dezembro;2
ES;Tentativa de homicídio;2015;dezembro;230
GO;Estupro;2015;janeiro;47
GO;Furto de veículo;2015;janeiro;951
GO;Homicídio doloso;2015;janeiro;208
GO;Lesão corporal seguida de morte;2015;janeiro;1
GO;Roubo a instituição financeira;2015;janeiro;3
GO;Roubo de carga;2015;janeiro;29
GO;Roubo de veículo;2015;janeiro;741
GO;Roubo seguido de morte (latrocínio);2015;janeiro;9
GO;Tentativa de homicídio;2015;janeiro;253
GO;Estupro;2015;fevereiro;42
GO;Furto de veículo;2015;fevereiro;841
GO;Homicídio doloso;2015;fevereiro;203
GO;Lesão corporal seguida de morte;2015;fevereiro;3
GO;Roubo a instituição financeira;2015;fevereiro;6
GO;Roubo de carga;2015;fevereiro;34
GO;Roubo de veículo;2015;fevereiro;663
GO;Roubo seguido de morte (latrocínio);2015;fevereiro;4
GO;Tentativa de homicídio;2015;fevereiro;240
GO;Estupro;2015;março;33
GO;Furto de veículo;2015;março;955
GO;Homicídio doloso;2015;março;223
GO;Lesão corporal seguida de morte;2015;março;1
GO;Roubo a instituição financeira;2015;março;13
GO;Roubo de carga;2015;março;31
GO;Roubo de veículo;2015;março;811
GO;Roubo seguido de morte (latrocínio);2015;março;7
GO;Tentativa de homicídio;2015;março;251
GO;Estupro;2015;abril;44
GO;Furto de veículo;2015;abril;867
GO;Homicídio doloso;2015;abril;259
GO;Lesão corporal seguida de morte;2015;abril;1
GO;Roubo a instituição financeira;2015;abril;6
GO;Roubo de carga;2015;abril;27
GO;Roubo de veículo;2015;abril;810
GO;Roubo seguido de morte (latrocínio);2015;abril;12
GO;Tentativa de homicídio;2015;abril;250
GO;Estupro;2015;maio;52
GO;Furto de veículo;2015;maio;1021
GO;Homicídio doloso;2015;maio;222
GO;Lesão corporal seguida de morte;2015;maio;3
GO;Roubo a instituição financeira;2015;maio;5
GO;Roubo de carga;2015;maio;32
GO;Roubo de veículo;2015;maio;802
GO;Roubo seguido de morte (latrocínio);2015;maio;8
GO;Tentativa de homicídio;2015;maio;263
GO;Estupro;2015;junho;41
GO;Furto de veículo;2015;junho;1013
GO;Homicídio doloso;2015;junho;209
GO;Lesão corporal seguida de morte;2015;junho;2
GO;Roubo a instituição financeira;2015;junho;6
GO;Roubo de carga;2015;junho;40
GO;Roubo de veículo;2015;junho;687
GO;Roubo seguido de morte (latrocínio);2015;junho;8
GO;Tentativa de homicídio;2015;junho;220
GO;Estupro;2015;julho;44
GO;Furto de veículo;2015;julho;957
GO;Homicídio doloso;2015;julho;235
GO;Lesão corporal seguida de morte;2015;julho;2
GO;Roubo a instituição financeira;2015;julho;3
GO;Roubo de carga;2015;julho;37
GO;Roubo de veículo;2015;julho;753
GO;Roubo seguido de morte (latrocínio);2015;julho;7
GO;Tentativa de homicídio;2015;julho;151
GO;Estupro;2015;agosto;50
GO;Furto de veículo;2015;agosto;1042
GO;Homicídio doloso;2015;agosto;212
GO;Lesão corporal seguida de morte;2015;agosto;3
GO;Roubo a instituição financeira;2015;agosto;6
GO;Roubo de carga;2015;agosto;41
GO;Roubo de veículo;2015;agosto;815
GO;Roubo seguido de morte (latrocínio);2015;agosto;5
GO;Tentativa de homicídio;2015;agosto;177
GO;Estupro;2015;setembro;44
GO;Furto de veículo;2015;setembro;994
GO;Homicídio doloso;2015;setembro;227
GO;Lesão corporal seguida de morte;2015;setembro;1
GO;Roubo a instituição financeira;2015;setembro;7
GO;Roubo de carga;2015;setembro;42
GO;Roubo de veículo;2015;setembro;832
GO;Roubo seguido de morte (latrocínio);2015;setembro;12
GO;Tentativa de homicídio;2015;setembro;179
GO;Estupro;2015;outubro;53
GO;Furto de veículo;2015;outubro;1142
GO;Homicídio doloso;2015;outubro;253
GO;Lesão corporal seguida de morte;2015;outubro;3
GO;Roubo a instituição financeira;2015;outubro;11
GO;Roubo de carga;2015;outubro;44
GO;Roubo de veículo;2015;outubro;830
GO;Roubo seguido de morte (latrocínio);2015;outubro;4
GO;Tentativa de homicídio;2015;outubro;173
GO;Estupro;2015;novembro;45
GO;Furto de veículo;2015;novembro;1096
GO;Homicídio doloso;2015;novembro;246
GO;Lesão corporal seguida de morte;2015;novembro;2
GO;Roubo a instituição financeira;2015;novembro;13
GO;Roubo de carga;2015;novembro;48
GO;Roubo de veículo;2015;novembro;884
GO;Roubo seguido de morte (latrocínio);2015;novembro;9
GO;Tentativa de homicídio;2015;novembro;166
GO;Estupro;2015;dezembro;40
GO;Furto de veículo;2015;dezembro;1129
GO;Homicídio doloso;2015;dezembro;232
GO;Lesão corporal seguida de morte;2015;dezembro;1
GO;Roubo a instituição financeira;2015;dezembro;8
GO;Roubo de carga;2015;dezembro;47
GO;Roubo de veículo;2015;dezembro;926
GO;Roubo seguido de morte (latrocínio);2015;dezembro;4
GO;Tentativa de homicídio;2015;dezembro;184
MA;Estupro;2015;janeiro;96
MA;Furto de veículo;2015;janeiro;159
MA;Homicídio doloso;2015;janeiro;176
MA;Lesão corporal seguida de morte;2015;janeiro;3
MA;Roubo a instituição financeira;2015;janeiro;20
MA;Roubo de carga;2015;janeiro;2
MA;Roubo de veículo;2015;janeiro;303
MA;Roubo seguido de morte (latrocínio);2015;janeiro;6
MA;Tentativa de homicídio;2015;janeiro;125
MA;Estupro;2015;fevereiro;59
MA;Furto de veículo;2015;fevereiro;150
MA;Homicídio doloso;2015;fevereiro;166
MA;Lesão corporal seguida de morte;2015;fevereiro;2
MA;Roubo a instituição financeira;2015;fevereiro;9
MA;Roubo de carga;2015;fevereiro;5
MA;Roubo de veículo;2015;fevereiro;236
MA;Roubo seguido de morte (latrocínio);2015;fevereiro;7
MA;Tentativa de homicídio;2015;fevereiro;80
MA;Estupro;2015;março;59
MA;Furto de veículo;2015;março;168
MA;Homicídio doloso;2015;março;140
MA;Lesão corporal seguida de morte;2015;março;8
MA;Roubo a instituição financeira;2015;março;10
MA;Roubo de carga;2015;março;6
MA;Roubo de veículo;2015;março;288
MA;Roubo seguido de morte (latrocínio);2015;março;7
MA;Tentativa de homicídio;2015;março;91
MA;Estupro;2015;abril;66
MA;Furto de veículo;2015;abril;162
MA;Homicídio doloso;2015;abril;149
MA;Lesão corporal seguida de morte;2015;abril;5
MA;Roubo a instituição financeira;2015;abril;16
MA;Roubo de carga;2015;abril;5
MA;Roubo de veículo;2015;abril;315
MA;Roubo seguido de morte (latrocínio);2015;abril;10
MA;Tentativa de homicídio;2015;abril;70
MA;Estupro;2015;maio;88
MA;Furto de veículo;2015;maio;174
MA;Homicídio doloso;2015;maio;177
MA;Lesão corporal seguida de morte;2015;maio;5
MA;Roubo a instituição financeira;2015;maio;9
MA;Roubo de carga;2015;maio;2
MA;Roubo de veículo;2015;maio;295
MA;Roubo seguido de morte (latrocínio);2015;maio;15
MA;Tentativa de homicídio;2015;maio;85
MA;Estupro;2015;junho;84
MA;Furto de veículo;2015;junho;182
MA;Homicídio doloso;2015;junho;137
MA;Lesão corporal seguida de morte;2015;junho;4
MA;Roubo a instituição financeira;2015;junho;7
MA;Roubo de carga;2015;junho;1
MA;Roubo de veículo;2015;junho;296
MA;Roubo seguido de morte (latrocínio);2015;junho;8
MA;Tentativa de homicídio;2015;junho;97
MA;Estupro;2015;julho;82
MA;Furto de veículo;2015;julho;171
MA;Homicídio doloso;2015;julho;135
MA;Lesão corporal seguida de morte;2015;julho;7
MA;Roubo a instituição financeira;2015;julho;11
MA;Roubo de carga;2015;julho;5
MA;Roubo de veículo;2015;julho;309
MA;Roubo seguido de morte (latrocínio);2015;julho;11
MA;Tentativa de homicídio;2015;julho;104
MA;Estupro;2015;agosto;72
MA;Furto de veículo;2015;agosto;186
MA;Homicídio doloso;2015;agosto;164
MA;Lesão corporal seguida de morte;2015;agosto;10
MA;Roubo a instituição financeira;2015;agosto;11
MA;Roubo de carga;2015;agosto;3
MA;Roubo de veículo;2015;agosto;354
MA;Roubo seguido de morte (latrocínio);2015;agosto;8
MA;Tentativa de homicídio;2015;agosto;91
MA;Estupro;2015;setembro;98
MA;Furto de veículo;2015;setembro;233
MA;Homicídio doloso;2015;setembro;187
MA;Lesão corporal seguida de morte;2015;setembro;5
MA;Roubo a instituição financeira;2015;setembro;14
MA;Roubo de carga;2015;setembro;1
MA;Roubo de veículo;2015;setembro;359
MA;Roubo seguido de morte (latrocínio);2015;setembro;9
MA;Tentativa de homicídio;2015;setembro;90
MA;Estupro;2015;outubro;89
MA;Furto de veículo;2015;outubro;194
MA;Homicídio doloso;2015;outubro;166
MA;Lesão corporal seguida de morte;2015;outubro;8
MA;Roubo a instituição financeira;2015;outubro;21
MA;Roubo de carga;2015;outubro;6
MA;Roubo de veículo;2015;outubro;451
MA;Roubo seguido de morte (latrocínio);2015;outubro;8
MA;Tentativa de homicídio;2015;outubro;117
MA;Estupro;2015;novembro;82
MA;Furto de veículo;2015;novembro;232
MA;Homicídio doloso;2015;novembro;205
MA;Lesão corporal seguida de morte;2015;novembro;4
MA;Roubo a instituição financeira;2015;novembro;9
MA;Roubo de carga;2015;novembro;3
MA;Roubo de veículo;2015;novembro;439
MA;Roubo seguido de morte (latrocínio);2015;novembro;20
MA;Tentativa de homicídio;2015;novembro;135
MA;Estupro;2015;dezembro;77
MA;Furto de veículo;2015;dezembro;229
MA;Homicídio doloso;2015;dezembro;204
MA;Lesão corporal seguida de morte;2015;dezembro;6
MA;Roubo a instituição financeira;2015;dezembro;15
MA;Roubo de carga;2015;dezembro;9
MA;Roubo de veículo;2015;dezembro;420
MA;Roubo seguido de morte (latrocínio);2015;dezembro;8
MA;Tentativa de homicídio;2015;dezembro;112
MT;Estupro;2015;janeiro;96
MT;Furto de veículo;2015;janeiro;337
MT;Homicídio doloso;2015;janeiro;99
MT;Lesão corporal seguida de morte;2015;janeiro;4
MT;Roubo a instituição financeira;2015;janeiro;0
MT;Roubo de carga;2015;janeiro;1
MT;Roubo de veículo;2015;janeiro;300
MT;Roubo seguido de morte (latrocínio);2015;janeiro;6
MT;Tentativa de homicídio;2015;janeiro;143
MT;Estupro;2015;fevereiro;79
MT;Furto de veículo;2015;fevereiro;305
MT;Homicídio doloso;2015;fevereiro;82
MT;Lesão corporal seguida de morte;2015;fevereiro;3
MT;Roubo a instituição financeira;2015;fevereiro;2
MT;Roubo de carga;2015;fevereiro;0
MT;Roubo de veículo;2015;fevereiro;261
MT;Roubo seguido de morte (latrocínio);2015;fevereiro;4
MT;Tentativa de homicídio;2015;fevereiro;130
MT;Estupro;2015;março;174
MT;Furto de veículo;2015;março;334
MT;Homicídio doloso;2015;março;88
MT;Lesão corporal seguida de morte;2015;março;0
MT;Roubo a instituição financeira;2015;março;0
MT;Roubo de carga;2015;março;4
MT;Roubo de veículo;2015;março;340
MT;Roubo seguido de morte (latrocínio);2015;março;5
MT;Tentativa de homicídio;2015;março;113
MT;Estupro;2015;abril;137
MT;Furto de veículo;2015;abril;312
MT;Homicídio doloso;2015;abril;106
MT;Lesão corporal seguida de morte;2015;abril;2
MT;Roubo a instituição financeira;2015;abril;6
MT;Roubo de carga;2015;abril;2
MT;Roubo de veículo;2015;abril;351
MT;Roubo seguido de morte (latrocínio);2015;abril;3
MT;Tentativa de homicídio;2015;abril;118
MT;Estupro;2015;maio;113
MT;Furto de veículo;2015;maio;277
MT;Homicídio doloso;2015;maio;100
MT;Lesão corporal seguida de morte;2015;maio;1
MT;Roubo a instituição financeira;2015;maio;3
MT;Roubo de carga;2015;maio;2
MT;Roubo de veículo;2015;maio;406
MT;Roubo seguido de morte (latrocínio);2015;maio;3
MT;Tentativa de homicídio;2015;maio;103
MT;Estupro;2015;junho;136
MT;Furto de veículo;2015;junho;252
MT;Homicídio doloso;2015;junho;88
MT;Lesão corporal seguida de morte;2015;junho;5
MT;Roubo a instituição financeira;2015;junho;3
MT;Roubo de carga;2015;junho;1
MT;Roubo de veículo;2015;junho;290
MT;Roubo seguido de morte (latrocínio);2015;junho;3
MT;Tentativa de homicídio;2015;junho;120
MT;Estupro;2015;julho;106
MT;Furto de veículo;2015;julho;296
MT;Homicídio doloso;2015;julho;97
MT;Lesão corporal seguida de morte;2015;julho;2
MT;Roubo a instituição financeira;2015;julho;8
MT;Roubo de carga;2015;julho;1
MT;Roubo de veículo;2015;julho;349
MT;Roubo seguido de morte (latrocínio);2015;julho;0
MT;Tentativa de homicídio;2015;julho;118
MT;Estupro;2015;agosto;138
MT;Furto de veículo;2015;agosto;324
MT;Homicídio doloso;2015;agosto;93
MT;Lesão corporal seguida de morte;2015;agosto;3
MT;Roubo a instituição financeira;2015;agosto;2
MT;Roubo de carga;2015;agosto;1
MT;Roubo de veículo;2015;agosto;265
MT;Roubo seguido de morte (latrocínio);2015;agosto;10
MT;Tentativa de homicídio;2015;agosto;136
MT;Estupro;2015;setembro;155
MT;Furto de veículo;2015;setembro;316
MT;Homicídio doloso;2015;setembro;100
MT;Lesão corporal seguida de morte;2015;setembro;2
MT;Roubo a instituição financeira;2015;setembro;3
MT;Roubo de carga;2015;setembro;0
MT;Roubo de veículo;2015;setembro;262
MT;Roubo seguido de morte (latrocínio);2015;setembro;4
MT;Tentativa de homicídio;2015;setembro;127
MT;Estupro;2015;outubro;135
MT;Furto de veículo;2015;outubro;292
MT;Homicídio doloso;2015;outubro;101
MT;Lesão corporal seguida de morte;2015;outubro;3
MT;Roubo a instituição financeira;2015;outubro;3
MT;Roubo de carga;2015;outubro;0
MT;Roubo de veículo;2015;outubro;259
MT;Roubo seguido de morte (latrocínio);2015;outubro;4
MT;Tentativa de homicídio;2015;outubro;139
MT;Estupro;2015;novembro;120
MT;Furto de veículo;2015;novembro;262
MT;Homicídio doloso;2015;novembro;102
MT;Lesão corporal seguida de morte;2015;novembro;1
MT;Roubo a instituição financeira;2015;novembro;3
MT;Roubo de carga;2015;novembro;2
MT;Roubo de veículo;2015;novembro;241
MT;Roubo seguido de morte (latrocínio);2015;novembro;3
MT;Tentativa de homicídio;2015;novembro;141
MT;Estupro;2015;dezembro;95
MT;Furto de veículo;2015;dezembro;307
MT;Homicídio doloso;2015;dezembro;65
MT;Lesão corporal seguida de morte;2015;dezembro;1
MT;Roubo a instituição financeira;2015;dezembro;0
MT;Roubo de carga;2015;dezembro;3
MT;Roubo de veículo;2015;dezembro;217
MT;Roubo seguido de morte (latrocínio);2015;dezembro;7
MT;Tentativa de homicídio;2015;dezembro;128
MS;Estupro;2015;janeiro;217
MS;Furto de veículo;2015;janeiro;321
MS;Homicídio doloso;2015;janeiro;75
MS;Lesão corporal seguida de morte;2015;janeiro;1
MS;Roubo a instituição financeira;2015;janeiro;2
MS;Roubo de carga;2015;janeiro;0
MS;Roubo de veículo;2015;janeiro;110
MS;Roubo seguido de morte (latrocínio);2015;janeiro;2
MS;Tentativa de homicídio;2015;janeiro;107
MS;Estupro;2015;fevereiro;116
MS;Furto de veículo;2015;fevereiro;279
MS;Homicídio doloso;2015;fevereiro;45
MS;Lesão corporal seguida de morte;2015;fevereiro;1
MS;Roubo a instituição financeira;2015;fevereiro;1
MS;Roubo de carga;2015;fevereiro;0
MS;Roubo de veículo;2015;fevereiro;83
MS;Roubo seguido de morte (latrocínio);2015;fevereiro;5
MS;Tentativa de homicídio;2015;fevereiro;83
MS;Estupro;2015;março;116
MS;Furto de veículo;2015;março;321
MS;Homicídio doloso;2015;março;40
MS;Lesão corporal seguida de morte;2015;março;0
MS;Roubo a instituição financeira;2015;março;1
MS;Roubo de carga;2015;março;0
MS;Roubo de veículo;2015;março;98
MS;Roubo seguido de morte (latrocínio);2015;março;4
MS;Tentativa de homicídio;2015;março;90
MS;Estupro;2015;abril;120
MS;Furto de veículo;2015;abril;309
MS;Homicídio doloso;2015;abril;40
MS;Lesão corporal seguida de morte;2015;abril;0
MS;Roubo a instituição financeira;2015;abril;0
MS;Roubo de carga;2015;abril;0
MS;Roubo de veículo;2015;abril;65
MS;Roubo seguido de morte (latrocínio);2015;abril;1
MS;Tentativa de homicídio;2015;abril;61
MS;Estupro;2015;maio;107
MS;Furto de veículo;2015;maio;307
MS;Homicídio doloso;2015;maio;44
MS;Lesão corporal seguida de morte;2015;maio;0
MS;Roubo a instituição financeira;2015;maio;0
MS;Roubo de carga;2015;maio;0
MS;Roubo de veículo;2015;maio;74
MS;Roubo seguido de morte (latrocínio);2015;maio;4
MS;Tentativa de homicídio;2015;maio;88
MS;Estupro;2015;junho;129
MS;Furto de veículo;2015;junho;373
MS;Homicídio doloso;2015;junho;45
MS;Lesão corporal seguida de morte;2015;junho;0
MS;Roubo a instituição financeira;2015;junho;1
MS;Roubo de carga;2015;junho;0
MS;Roubo de veículo;2015;junho;54
MS;Roubo seguido de morte (latrocínio);2015;junho;0
MS;Tentativa de homicídio;2015;junho;74
MS;Estupro;2015;julho;126
MS;Furto de veículo;2015;julho;309
MS;Homicídio doloso;2015;julho;32
MS;Lesão corporal seguida de morte;2015;julho;1
MS;Roubo a instituição financeira;2015;julho;0
MS;Roubo de carga;2015;julho;0
MS;Roubo de veículo;2015;julho;58
MS;Roubo seguido de morte (latrocínio);2015;julho;3
MS;Tentativa de homicídio;2015;julho;69
MS;Estupro;2015;agosto;150
MS;Furto de veículo;2015;agosto;283
MS;Homicídio doloso;2015;agosto;42
MS;Lesão corporal seguida de morte;2015;agosto;0
MS;Roubo a instituição financeira;2015;agosto;2
MS;Roubo de carga;2015;agosto;0
MS;Roubo de veículo;2015;agosto;66
MS;Roubo seguido de morte (latrocínio);2015;agosto;2
MS;Tentativa de homicídio;2015;agosto;76
MS;Estupro;2015;setembro;121
MS;Furto de veículo;2015;setembro;278
MS;Homicídio doloso;2015;setembro;47
MS;Lesão corporal seguida de morte;2015;setembro;0
MS;Roubo a instituição financeira;2015;setembro;1
MS;Roubo de carga;2015;setembro;0
MS;Roubo de veículo;2015;setembro;72
MS;Roubo seguido de morte (latrocínio);2015;setembro;3
MS;Tentativa de homicídio;2015;setembro;78
MS;Estupro;2015;outubro;124
MS;Furto de veículo;2015;outubro;291
MS;Homicídio doloso;2015;outubro;42
MS;Lesão corporal seguida de morte;2015;outubro;0
MS;Roubo a instituição financeira;2015;outubro;0
MS;Roubo de carga;2015;outubro;0
MS;Roubo de veículo;2015;outubro;89
MS;Roubo seguido de morte (latrocínio);2015;outubro;5
MS;Tentativa de homicídio;2015;outubro;82
MS;Estupro;2015;novembro;121
MS;Furto de veículo;2015;novembro;347
MS;Homicídio doloso;2015;novembro;46
MS;Lesão corporal seguida de morte;2015;novembro;0
MS;Roubo a instituição financeira;2015;novembro;2
MS;Roubo de carga;2015;novembro;0
MS;Roubo de veículo;2015;novembro;103
MS;Roubo seguido de morte (latrocínio);2015;novembro;4
MS;Tentativa de homicídio;2015;novembro;68
MS;Estupro;2015;dezembro;122
MS;Furto de veículo;2015;dezembro;281
MS;Homicídio doloso;2015;dezembro;63
MS;Lesão corporal seguida de morte;2015;dezembro;3
MS;Roubo a instituição financeira;2015;dezembro;3
MS;Roubo de carga;2015;dezembro;2
MS;Roubo de veículo;2015;dezembro;117
MS;Roubo seguido de morte (latrocínio);2015;dezembro;5
MS;Tentativa de homicídio;2015;dezembro;86
MG;Estupro;2015;janeiro;125
MG;Furto de veículo;2015;janeiro;2324
MG;Homicídio doloso;2015;janeiro;376
